card_id,url_front_preprocessed,url_back_preprocessed
S03568-13-00220-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00220-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00220-02_back_preprocessed.png
S03568-13-00229-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00229-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00229-02_back_preprocessed.png
S03568-13-00232-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00232-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00232-02_back_preprocessed.png
S03568-13-00224-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00224-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00224-02_back_preprocessed.png
S03568-13-00225-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00225-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00225-02_back_preprocessed.png
S03568-13-00223-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00223-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00223-02_back_preprocessed.png
S03568-13-00228-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00228-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00228-02_back_preprocessed.png
S03568-13-00230-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00230-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00230-02_back_preprocessed.png
S03568-13-00231-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00231-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00231-02_back_preprocessed.png
S03568-13-00233-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00233-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00233-02_back_preprocessed.png
S03568-13-00234-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00234-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00234-02_back_preprocessed.png
S03568-13-00239-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00239-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00239-02_back_preprocessed.png
S03568-13-00237-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00237-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00237-02_back_preprocessed.png
S03568-13-00236-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00236-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00236-02_back_preprocessed.png
S03568-13-00238-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00238-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00238-02_back_preprocessed.png
S03568-13-00251-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00251-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00251-02_back_preprocessed.png
S03568-13-00250-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00250-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00250-02_back_preprocessed.png
S03568-13-00253-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00253-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00253-02_back_preprocessed.png
S03568-13-00252-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00252-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00252-02_back_preprocessed.png
S03568-13-00254-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00254-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00254-02_back_preprocessed.png
S03568-13-00255-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00255-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00255-02_back_preprocessed.png
S03568-13-00258-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00258-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00258-02_back_preprocessed.png
S03568-13-00259-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00259-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00259-02_back_preprocessed.png
S03568-13-00153-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00153-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00153-02_back_preprocessed.png
S03568-13-00222-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00222-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00222-02_back_preprocessed.png
S03568-13-00144-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00144-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00144-02_back_preprocessed.png
S03568-13-00151-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00151-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00151-02_back_preprocessed.png
S03568-13-00122-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00122-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00122-02_back_preprocessed.png
S03568-13-00135-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00135-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00135-02_back_preprocessed.png
S03568-13-00149-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00149-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00149-02_back_preprocessed.png
S03568-13-00150-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00150-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00150-02_back_preprocessed.png
S03568-13-00227-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00227-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00227-02_back_preprocessed.png
S03568-13-00152-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00152-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00152-02_back_preprocessed.png
S03568-13-00194-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00194-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00194-02_back_preprocessed.png
S03568-13-00204-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00204-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00204-02_back_preprocessed.png
S03568-13-00256-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00256-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00256-02_back_preprocessed.png
S03568-13-00158-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00158-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00158-02_back_preprocessed.png
S03568-13-00182-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00182-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00182-02_back_preprocessed.png
S03568-13-00210-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00210-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00210-02_back_preprocessed.png
S03568-13-00174-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00174-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00174-02_back_preprocessed.png
S03568-13-00206-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00206-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00206-02_back_preprocessed.png
S03568-13-00235-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00235-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00235-02_back_preprocessed.png
S03568-13-00257-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00257-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00257-02_back_preprocessed.png
S03568-13-00261-01,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00261-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00261-01_back_preprocessed.png
S03568-13-00263-01,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00263-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00263-01_back_preprocessed.png
S03568-13-00265-01,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00265-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00265-01_back_preprocessed.png
S03568-13-00266-01,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00266-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00266-01_back_preprocessed.png
S03568-13-00267-01,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00267-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00267-01_back_preprocessed.png
S03568-13-00268-01,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00268-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00268-01_back_preprocessed.png
S03568-13-00269-01,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00269-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00269-01_back_preprocessed.png
S03568-13-00262-01,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00262-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00262-01_back_preprocessed.png
S03568-13-00260-01,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00260-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00260-01_back_preprocessed.png
S03568-13-00264-01,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00264-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00264-01_back_preprocessed.png
S03568-13-00261-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00261-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00261-02_back_preprocessed.png
S03568-13-00262-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00262-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00262-02_back_preprocessed.png
S03568-13-00260-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00260-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00260-02_back_preprocessed.png
S03568-13-00263-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00263-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00263-02_back_preprocessed.png
S03568-13-00264-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00264-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00264-02_back_preprocessed.png
S03568-13-00265-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00265-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00265-02_back_preprocessed.png
S03568-13-00267-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00267-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00267-02_back_preprocessed.png
S03568-13-00266-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00266-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00266-02_back_preprocessed.png
S03568-13-00268-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00268-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00268-02_back_preprocessed.png
S03568-13-00269-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00269-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00269-02_back_preprocessed.png
S03568-13-00093-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00093-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00093-02_back_preprocessed.png
S03568-13-00001-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00001-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00001-02_back_preprocessed.png
S03568-13-00005-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00005-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00005-02_back_preprocessed.png
S03568-13-00004-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00004-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00004-02_back_preprocessed.png
S03568-13-00000-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00000-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00000-02_back_preprocessed.png
S03568-13-00006-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00006-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00006-02_back_preprocessed.png
S03568-13-00007-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00007-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00007-02_back_preprocessed.png
S03568-13-00008-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00008-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00008-02_back_preprocessed.png
S03568-13-00009-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00009-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00009-02_back_preprocessed.png
S03568-13-00015-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00015-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00015-02_back_preprocessed.png
S03568-13-00012-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00012-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00012-02_back_preprocessed.png
S03568-13-00010-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00010-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00010-02_back_preprocessed.png
S03568-13-00011-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00011-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00011-02_back_preprocessed.png
S03568-13-00013-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00013-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00013-02_back_preprocessed.png
S03568-13-00016-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00016-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00016-02_back_preprocessed.png
S03568-13-00018-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00018-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00018-02_back_preprocessed.png
S03568-13-00019-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00019-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00019-02_back_preprocessed.png
S03568-13-00023-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00023-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00023-02_back_preprocessed.png
S03568-13-00017-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00017-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00017-02_back_preprocessed.png
S03568-13-00020-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00020-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00020-02_back_preprocessed.png
S03568-13-00021-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00021-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00021-02_back_preprocessed.png
S03568-13-00022-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00022-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00022-02_back_preprocessed.png
S03568-13-00024-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00024-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00024-02_back_preprocessed.png
S03568-13-00025-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00025-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00025-02_back_preprocessed.png
S03568-13-00026-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00026-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00026-02_back_preprocessed.png
S03568-13-00028-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00028-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00028-02_back_preprocessed.png
S03568-13-00027-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00027-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00027-02_back_preprocessed.png
S03568-13-00030-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00030-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00030-02_back_preprocessed.png
S03568-13-00048-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00048-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00048-02_back_preprocessed.png
S03568-13-00029-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00029-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00029-02_back_preprocessed.png
S03568-13-00031-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00031-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00031-02_back_preprocessed.png
S03568-13-00035-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00035-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00035-02_back_preprocessed.png
S03568-13-00036-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00036-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00036-02_back_preprocessed.png
S03568-13-00040-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00040-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00040-02_back_preprocessed.png
S03568-13-00037-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00037-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00037-02_back_preprocessed.png
S03568-13-00038-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00038-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00038-02_back_preprocessed.png
S03568-13-00039-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00039-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00039-02_back_preprocessed.png
S03568-13-00043-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00043-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00043-02_back_preprocessed.png
S03568-13-00042-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00042-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00042-02_back_preprocessed.png
S03568-13-00041-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00041-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00041-02_back_preprocessed.png
S03568-13-00047-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00047-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00047-02_back_preprocessed.png
S03568-13-00044-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00044-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00044-02_back_preprocessed.png
S03568-13-00045-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00045-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00045-02_back_preprocessed.png
S03568-13-00046-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00046-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00046-02_back_preprocessed.png
S03568-13-00050-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00050-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00050-02_back_preprocessed.png
S03568-13-00052-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00052-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00052-02_back_preprocessed.png
S03568-13-00051-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00051-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00051-02_back_preprocessed.png
S03568-13-00054-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00054-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00054-02_back_preprocessed.png
S03568-13-00055-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00055-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00055-02_back_preprocessed.png
S03568-13-00053-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00053-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00053-02_back_preprocessed.png
S03568-13-00059-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00059-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00059-02_back_preprocessed.png
S03568-13-00056-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00056-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00056-02_back_preprocessed.png
S03568-13-00058-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00058-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00058-02_back_preprocessed.png
S03568-13-00063-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00063-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00063-02_back_preprocessed.png
S03568-13-00061-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00061-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00061-02_back_preprocessed.png
S03568-13-00062-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00062-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00062-02_back_preprocessed.png
S03568-13-00067-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00067-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00067-02_back_preprocessed.png
S03568-13-00064-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00064-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00064-02_back_preprocessed.png
S03568-13-00065-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00065-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00065-02_back_preprocessed.png
S03568-13-00066-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00066-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00066-02_back_preprocessed.png
S03568-13-00068-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00068-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00068-02_back_preprocessed.png
S03568-13-00072-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00072-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00072-02_back_preprocessed.png
S03568-13-00070-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00070-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00070-02_back_preprocessed.png
S03568-13-00073-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00073-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00073-02_back_preprocessed.png
S03568-13-00074-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00074-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00074-02_back_preprocessed.png
S03568-13-00075-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00075-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00075-02_back_preprocessed.png
S03568-13-00078-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00078-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00078-02_back_preprocessed.png
S03568-13-00076-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00076-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00076-02_back_preprocessed.png
S03568-13-00080-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00080-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00080-02_back_preprocessed.png
S03568-13-00077-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00077-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00077-02_back_preprocessed.png
S03568-13-00079-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00079-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00079-02_back_preprocessed.png
S03568-13-00082-02,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00082-02_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S03568-13-00082-02_back_preprocessed.png
